Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Factory,Factory_Lat,Factory_Lon,Cust_Lat,Cust_Lon,Distance_km
471,US-2021-127523-CHO-MIL-31000,2024-05-11,2026-11-08,Standard Class,127523,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,911,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
472,US-2021-119172-CHO-NUT-13000,2024-05-11,2026-11-05,Standard Class,119172,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,908,Lot's O' Nuts,32.881893,-111.768036,40.349457,-88.986137,2188.3134411849414
473,US-2021-119172-OTH-LIC-15000,2024-05-11,2026-11-05,Standard Class,119172,United States,Chicago,Illinois,60610,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,908,Secret Factory,41.446333,-90.565487,40.349457,-88.986137,180.26284462060977
474,US-2021-139017-CHO-NUT-13000,2024-05-11,2026-11-07,Standard Class,139017,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,910,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
475,US-2021-103849-CHO-MIL-31000,2024-05-11,2026-11-06,Standard Class,103849,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
476,US-2021-103849-CHO-SCR-58000,2024-05-11,2026-11-06,Standard Class,103849,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,909,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
477,US-2021-127159-CHO-MIL-31000,2024-05-12,2026-11-05,First Class,127159,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,907,Wicked Choccy's,32.076176,-81.088371,44.268543,-89.616508,1545.1138390194296
478,US-2021-155887-CHO-MIL-31000,2024-05-12,2026-11-07,Standard Class,155887,United States,Franklin,Massachusetts,2038,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,32.076176,-81.088371,42.230171,-71.530106,1409.4871948295117
479,US-2021-113768-CHO-FUD-51000,2024-05-13,2026-11-09,Standard Class,113768,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,910,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
480,US-2021-140165-CHO-TRI-54000,2024-05-13,2026-11-05,First Class,140165,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,906,Wicked Choccy's,32.076176,-81.088371,27.766279,-81.686783,482.69303090545304
481,US-2021-140165-CHO-FUD-51000,2024-05-13,2026-11-05,First Class,140165,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,906,Lot's O' Nuts,32.881893,-111.768036,27.766279,-81.686783,2932.3666487796027
482,US-2021-113768-OTH-LIC-15000,2024-05-13,2026-11-09,Standard Class,113768,United States,Los Angeles,California,90004,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,910,Secret Factory,41.446333,-90.565487,36.116203,-119.681564,2579.3353287711816
483,US-2021-167164-CHO-FUD-51000,2024-05-13,2026-11-05,Second Class,167164,United States,West Jordan,Utah,84084,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,906,Lot's O' Nuts,32.881893,-111.768036,40.150032,-111.862434,808.2240541503577
484,US-2021-114433-CHO-SCR-58000,2024-05-13,2026-11-07,Standard Class,114433,United States,Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
485,US-2021-106810-CHO-NUT-13000,2024-05-14,2026-11-10,Standard Class,106810,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,910,Lot's O' Nuts,32.881893,-111.768036,27.766279,-81.686783,2932.3666487796027
486,US-2021-125150-CHO-FUD-51000,2024-05-16,2026-11-13,Standard Class,125150,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,911,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
487,US-2021-163146-CHO-NUT-13000,2024-05-16,2026-11-10,Standard Class,163146,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
488,US-2021-148761-CHO-MIL-31000,2024-05-17,2026-11-11,Standard Class,148761,United States,Eau Claire,Wisconsin,54703,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,908,Wicked Choccy's,32.076176,-81.088371,44.268543,-89.616508,1545.1138390194296
489,US-2021-164224-CHO-FUD-51000,2024-05-18,2026-11-10,Second Class,164224,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,906,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
490,US-2021-164224-CHO-TRI-54000,2024-05-18,2026-11-10,Second Class,164224,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,906,Wicked Choccy's,32.076176,-81.088371,40.388783,-82.764915,936.4160146077991
491,US-2021-133963-CHO-TRI-54000,2024-05-18,2026-11-12,Second Class,133963,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,908,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
492,US-2021-103373-CHO-FUD-51000,2024-05-18,2026-11-14,Standard Class,103373,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,910,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
493,US-2021-107699-CHO-SCR-58000,2024-05-19,2026-11-13,Standard Class,107699,United States,Midland,Michigan,48640,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,908,Lot's O' Nuts,32.881893,-111.768036,43.326618,-84.536095,2634.443188447122
494,US-2021-130155-CHO-SCR-58000,2024-05-19,2026-11-12,First Class,130155,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,907,Lot's O' Nuts,32.881893,-111.768036,37.769337,-78.169968,3079.1529133029303
495,US-2021-114188-CHO-SCR-58000,2024-05-20,2026-11-12,Second Class,114188,United States,Dover,New Hampshire,3820,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,906,Lot's O' Nuts,32.881893,-111.768036,43.452492,-71.563896,3665.5626833212887
496,US-2021-130673-OTH-KAZ-38000,2024-05-20,2026-11-12,Second Class,130673,United States,San Marcos,Texas,78666,Other,Interior,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9.0,906,The Other Factory,35.1175,-89.971107,31.054487,-97.563461,838.8962655417376
497,US-2021-114188-OTH-KAZ-38000,2024-05-20,2026-11-12,Second Class,114188,United States,Dover,New Hampshire,3820,Other,Atlantic,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,906,The Other Factory,35.1175,-89.971107,43.452492,-71.563896,1829.4041048236436
498,US-2021-114188-CHO-TRI-54000,2024-05-20,2026-11-12,Second Class,114188,United States,Dover,New Hampshire,3820,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,906,Wicked Choccy's,32.076176,-81.088371,43.452492,-71.563896,1514.6249883305711
499,US-2021-130673-CHO-SCR-58000,2024-05-20,2026-11-12,Second Class,130673,United States,San Marcos,Texas,78666,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,906,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
500,US-2021-130673-CHO-SCR-58000,2024-05-20,2026-11-12,Second Class,130673,United States,San Marcos,Texas,78666,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,906,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
501,US-2021-130673-CHO-SCR-58000,2024-05-20,2026-11-12,Second Class,130673,United States,San Marcos,Texas,78666,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,906,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
502,CA-2021-166695-CHO-SCR-58000,2024-05-20,2026-11-14,Standard Class,166695,Canada,Vancouver,British Columbia,V6Z,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,908,Lot's O' Nuts,32.881893,-111.768036,,,
503,CA-2021-166695-CHO-FUD-51000,2024-05-20,2026-11-14,Standard Class,166695,Canada,Vancouver,British Columbia,V6Z,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,908,Lot's O' Nuts,32.881893,-111.768036,,,
504,CA-2021-166695-CHO-TRI-54000,2024-05-20,2026-11-14,Standard Class,166695,Canada,Vancouver,British Columbia,V6Z,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,908,Wicked Choccy's,32.076176,-81.088371,,,
505,US-2021-127166-CHO-TRI-54000,2024-05-21,2026-11-13,Second Class,127166,United States,Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,906,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
506,US-2021-152443-CHO-FUD-51000,2024-05-21,2026-11-16,Standard Class,152443,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,909,Lot's O' Nuts,32.881893,-111.768036,42.230171,-71.530106,3658.8271717429466
507,US-2021-104780-CHO-MIL-31000,2024-05-21,2026-11-15,Standard Class,104780,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
508,US-2021-127166-CHO-SCR-58000,2024-05-21,2026-11-13,Second Class,127166,United States,Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,906,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
509,US-2021-152443-CHO-MIL-31000,2024-05-21,2026-11-16,Standard Class,152443,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,909,Wicked Choccy's,32.076176,-81.088371,42.230171,-71.530106,1409.4871948295117
510,US-2021-117639-CHO-TRI-54000,2024-05-21,2026-11-15,Standard Class,117639,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,908,Wicked Choccy's,32.076176,-81.088371,37.769337,-78.169968,686.5861038427788
511,US-2021-127166-CHO-SCR-58000,2024-05-21,2026-11-13,Second Class,127166,United States,Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,906,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
512,US-2021-127166-CHO-NUT-13000,2024-05-21,2026-11-13,Second Class,127166,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,906,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
513,US-2021-152443-CHO-MIL-31000,2024-05-21,2026-11-16,Standard Class,152443,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,32.076176,-81.088371,42.230171,-71.530106,1409.4871948295117
514,US-2021-117639-CHO-NUT-13000,2024-05-21,2026-11-15,Standard Class,117639,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908,Lot's O' Nuts,32.881893,-111.768036,37.769337,-78.169968,3079.1529133029303
515,CA-2021-152443-CHO-FUD-51000,2024-05-21,2026-11-16,Standard Class,152443,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,909,Lot's O' Nuts,32.881893,-111.768036,,,
516,CA-2021-152443-CHO-MIL-31000,2024-05-21,2026-11-16,Standard Class,152443,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,909,Wicked Choccy's,32.076176,-81.088371,,,
517,CA-2021-152443-CHO-MIL-31000,2024-05-21,2026-11-16,Standard Class,152443,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,32.076176,-81.088371,,,
518,US-2021-143840-CHO-FUD-51000,2024-05-22,2026-11-19,Standard Class,143840,United States,Decatur,Alabama,35601,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,911,Lot's O' Nuts,32.881893,-111.768036,32.806671,-86.79113,2327.8567258793146
519,US-2021-143840-CHO-NUT-13000,2024-05-22,2026-11-19,Standard Class,143840,United States,Decatur,Alabama,35601,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,911,Lot's O' Nuts,32.881893,-111.768036,32.806671,-86.79113,2327.8567258793146
520,US-2021-135881-CHO-NUT-13000,2024-05-23,2026-11-17,Standard Class,135881,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,908,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
521,US-2021-105767-CHO-SCR-58000,2024-05-23,2026-11-17,Standard Class,105767,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,908,Lot's O' Nuts,32.881893,-111.768036,40.590752,-77.209755,3174.1279436279497
522,US-2021-135881-CHO-FUD-51000,2024-05-23,2026-11-17,Standard Class,135881,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,908,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
523,US-2021-105767-CHO-FUD-51000,2024-05-23,2026-11-17,Standard Class,105767,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,Lot's O' Nuts,32.881893,-111.768036,40.590752,-77.209755,3174.1279436279497
524,US-2021-138513-CHO-TRI-54000,2024-05-23,2026-11-17,Standard Class,138513,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,Wicked Choccy's,32.076176,-81.088371,47.400902,-121.490494,3796.256746175286
525,US-2021-135881-CHO-TRI-54000,2024-05-23,2026-11-17,Standard Class,135881,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
526,US-2021-105767-CHO-TRI-54000,2024-05-23,2026-11-17,Standard Class,105767,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,Wicked Choccy's,32.076176,-81.088371,40.590752,-77.209755,1008.2154426936254
527,US-2021-143413-CHO-TRI-54000,2024-05-24,2026-11-20,Standard Class,143413,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,910,Wicked Choccy's,32.076176,-81.088371,39.063946,-76.802101,868.063438485826
528,US-2021-130379-CHO-MIL-31000,2024-05-25,2026-11-19,Standard Class,130379,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,908,Wicked Choccy's,32.076176,-81.088371,40.349457,-88.986137,1160.0812980578014
529,US-2021-130379-CHO-NUT-13000,2024-05-25,2026-11-19,Standard Class,130379,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,908,Lot's O' Nuts,32.881893,-111.768036,40.349457,-88.986137,2188.3134411849414
530,US-2021-100391-CHO-TRI-54000,2024-05-25,2026-11-19,Standard Class,100391,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
531,US-2021-156349-CHO-SCR-58000,2024-05-26,2026-11-20,Standard Class,156349,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
532,US-2021-158029-CHO-TRI-54000,2024-05-26,2026-11-20,Standard Class,158029,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
533,US-2021-144029-CHO-TRI-54000,2024-05-26,2026-11-21,Standard Class,144029,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909,Wicked Choccy's,32.076176,-81.088371,40.349457,-88.986137,1160.0812980578014
534,US-2021-144029-CHO-SCR-58000,2024-05-26,2026-11-21,Standard Class,144029,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,40.349457,-88.986137,2188.3134411849414
535,US-2021-129574-CHO-SCR-58000,2024-05-26,2026-11-19,First Class,129574,United States,Murray,Utah,84107,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,907,Lot's O' Nuts,32.881893,-111.768036,40.150032,-111.862434,808.2240541503577
536,US-2021-144029-CHO-MIL-31000,2024-05-26,2026-11-21,Standard Class,144029,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,32.076176,-81.088371,40.349457,-88.986137,1160.0812980578014
537,US-2021-156349-CHO-MIL-31000,2024-05-26,2026-11-20,Standard Class,156349,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
538,US-2021-156349-CHO-MIL-31000,2024-05-26,2026-11-20,Standard Class,156349,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
539,US-2021-124429-CHO-SCR-58000,2024-05-27,2026-11-17,Same Day,124429,United States,San Diego,California,92105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,904,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
540,US-2021-117058-CHO-FUD-51000,2024-05-27,2026-11-20,First Class,117058,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,907,Lot's O' Nuts,32.881893,-111.768036,40.349457,-88.986137,2188.3134411849414
541,US-2021-124429-CHO-TRI-54000,2024-05-27,2026-11-17,Same Day,124429,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,904,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
542,US-2021-139192-CHO-FUD-51000,2024-05-27,2026-11-22,Second Class,139192,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
543,US-2021-139192-CHO-FUD-51000,2024-05-27,2026-11-22,Second Class,139192,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,43.2,12,28.8,14.4,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
544,US-2021-108861-CHO-TRI-54000,2024-05-28,2026-11-22,Standard Class,108861,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,908,Wicked Choccy's,32.076176,-81.088371,47.400902,-121.490494,3796.256746175286
545,US-2021-135993-CHO-MIL-31000,2024-05-28,2026-11-23,Standard Class,135993,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,909,Wicked Choccy's,32.076176,-81.088371,47.400902,-121.490494,3796.256746175286
546,US-2021-135993-CHO-TRI-54000,2024-05-28,2026-11-23,Standard Class,135993,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,909,Wicked Choccy's,32.076176,-81.088371,47.400902,-121.490494,3796.256746175286
547,US-2021-145800-CHO-SCR-58000,2024-05-30,2026-11-26,Standard Class,145800,United States,Buffalo Grove,Illinois,60089,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,910,Lot's O' Nuts,32.881893,-111.768036,40.349457,-88.986137,2188.3134411849414
548,US-2021-103429-CHO-TRI-54000,2024-05-30,2026-11-22,First Class,103429,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,906,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
549,US-2021-105872-CHO-MIL-31000,2024-05-30,2026-11-27,Standard Class,105872,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,911,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
